ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh),하루전가격(원/kWh),공급능력(kW),현재 수요(kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
2024-09-08 09:00:00,161.04,161.74,163.51,1203000.0,943000.0,0.0,32713.5,260000.0,256000.0
2024-09-08 10:00:00,161.32,162.02,163.51,1189000.0,962000.0,0.0,17093.9,227000.0,226000.0
2024-09-08 11:00:00,162.02,162.02,163.78,1191000.0,948000.0,253.595,15868.1,242000.0,237000.0
2024-09-08 12:00:00,162.3,162.3,163.78,1190000.0,900000.0,116.901,12084.5,290000.0,289000.0
2024-09-08 13:00:00,160.62,160.59,162.05,1192000.0,847000.0,0.0,10510.1,345000.0,318000.0
2024-09-08 14:00:00,159.9,159.9,161.38,1194000.0,789000.0,0.0,11691.5,405000.0,295000.0
2024-09-08 15:00:00,159.9,159.9,160.76,1191000.0,727000.0,0.0,9864.75,464000.0,359000.0
2024-09-08 16:00:00,137.22,137.22,137.22,1166000.0,678000.0,0.0,11224.1,488000.0,299000.0
2024-09-08 17:00:00,106.88,106.88,106.88,1167000.0,642000.0,0.0,9632.43,525000.0,336000.0
2024-09-08 18:00:00,106.88,106.88,106.88,1172000.0,624000.0,890.386,12949.9,548000.0,362000.0
2024-09-08 19:00:00,106.88,106.88,106.88,1172000.0,609000.0,2563.52,12990.3,563000.0,376000.0
2024-09-08 20:00:00,106.88,106.88,106.88,1176000.0,612000.0,4609.58,16538.7,563000.0,377000.0
2024-09-08 21:00:00,106.88,106.88,106.88,1176000.0,643000.0,6953.87,17193.2,533000.0,346000.0
2024-09-08 22:00:00,139.97,139.97,139.97,1186000.0,691000.0,6621.85,26735.4,495000.0,306000.0
2024-09-08 23:00:00,142.46,142.46,142.46,1235000.0,759000.0,8096.16,78111.0,476000.0,393000.0
2024-09-09 00:00:00,159.89,160.83,146.35,1307000.0,850000.0,10615.6,158261.0,457000.0,374000.0
2024-09-09 01:00:00,159.73,160.67,151.19,1383000.0,881000.0,25507.4,236513.0,501000.0,419000.0
2024-09-09 02:00:00,159.49,160.65,159.53,1416000.0,926000.0,36361.3,274690.0,490000.0,304000.0
2024-09-09 03:00:00,156.09,156.09,156.09,1450000.0,924000.0,49159.2,309499.0,526000.0,341000.0
2024-09-09 04:00:00,148.71,148.71,148.71,1475000.0,958000.0,76936.6,335163.0,517000.0,332000.0
2024-09-09 05:00:00,156.98,156.98,156.98,1457000.0,965000.0,79237.5,318632.0,492000.0,303000.0
2024-09-09 06:00:00,160.19,160.19,160.19,1407000.0,979000.0,73952.3,287152.0,428000.0,240000.0
2024-09-09 07:00:00,160.19,160.19,160.19,1356000.0,1026000.0,61751.7,245637.0,330000.0,291000.0
2024-09-09 08:00:00,159.26,160.37,159.36,1293000.0,1057000.0,67419.3,180601.0,236000.0,234000.0
2024-09-09 09:00:00,209.9,209.9,161.09,1221000.0,1063000.0,61858.3,110322.0,158000.0,185000.0
2024-09-09 10:00:00,305.88,160.65,172.94,1228000.0,1058000.0,67627.4,86075.3,170000.0,170000.0
2024-09-09 11:00:00,159.67,160.65,161.37,1224000.0,1026000.0,59738.3,77184.7,198000.0,196000.0
2024-09-09 12:00:00,159.92,160.93,161.64,1208000.0,971000.0,42031.9,58028.6,237000.0,238000.0
2024-09-09 13:00:00,159.99,160.93,161.64,1204000.0,901000.0,38970.7,51541.6,303000.0,303000.0
2024-09-09 14:00:00,159.39,159.65,160.36,1136000.0,841000.0,22797.6,33863.1,295000.0,294000.0
2024-09-09 15:00:00,158.28,158.28,141.93,1134000.0,774000.0,20444.4,31067.8,361000.0,355000.0
2024-09-09 16:00:00,160.99,159.71,146.53,1127000.0,720000.0,12149.0,23623.6,407000.0,403000.0
2024-09-09 17:00:00,160.46,159.07,137.23,1001000.0,684000.0,35251.8,47357.7,317000.0,277000.0
2024-09-09 18:00:00,160.63,159.07,132.83,1025000.0,654000.0,60513.3,70744.9,371000.0,290000.0
2024-09-09 19:00:00,160.44,158.72,129.21,1018000.0,639000.0,53895.8,65005.6,379000.0,248000.0
2024-09-09 20:00:00,157.11,157.78,129.08,1021000.0,646000.0,56485.1,66588.1,375000.0,241000.0
2024-09-09 21:00:00,157.1,157.78,137.69,1032000.0,677000.0,65760.9,77299.4,355000.0,224000.0
2024-09-09 22:00:00,157.13,157.78,138.73,1041000.0,730000.0,69033.0,88501.5,312000.0,184000.0
2024-09-09 23:00:00,161.61,159.71,144.96,1306000.0,815000.0,83056.0,152357.0,491000.0,361000.0
2024-09-10 00:00:00,156.79,157.41,143.08,1357000.0,886000.0,84710.3,210446.0,472000.0,343000.0
2024-09-10 01:00:00,161.32,161.08,149.31,1421000.0,931000.0,89256.3,280519.0,490000.0,360000.0
2024-09-10 02:00:00,160.98,161.08,158.5,1437000.0,969000.0,95096.1,315812.0,468000.0,336000.0
2024-09-10 03:00:00,161.37,161.08,158.0,1417000.0,979000.0,65589.2,296385.0,439000.0,310000.0
2024-09-10 04:00:00,161.13,161.08,158.0,1450000.0,1049000.0,101708.0,329748.0,400000.0,274000.0
2024-09-10 05:00:00,161.13,161.08,158.0,1418000.0,990000.0,112832.0,299064.0,428000.0,300000.0
2024-09-10 06:00:00,161.13,161.08,159.03,1397000.0,1018000.0,118500.0,278572.0,379000.0,296000.0
2024-09-10 07:00:00,173.95,173.95,173.95,1352000.0,1034000.0,95451.4,207601.0,317000.0,292000.0
2024-09-10 08:00:00,175.23,175.23,175.23,1327000.0,1055000.0,83498.5,149955.0,272000.0,240000.0
2024-09-10 09:00:00,161.03,161.08,161.34,1288000.0,1067000.0,73191.6,101243.0,221000.0,184000.0
2024-09-10 10:00:00,161.41,161.35,161.9,1324000.0,1071000.0,69983.4,87315.3,253000.0,213000.0
2024-09-10 11:00:00,161.38,161.35,161.9,1331000.0,1030000.0,68732.1,88016.2,301000.0,263000.0
2024-09-10 12:00:00,161.28,161.35,158.5,1328000.0,971000.0,67696.4,84713.9,357000.0,318000.0
2024-09-10 13:00:00,161.36,161.35,158.5,1348000.0,905000.0,90417.6,103980.0,443000.0,362000.0
2024-09-10 14:00:00,159.37,159.37,158.5,1354000.0,853000.0,98164.6,110305.0,501000.0,319000.0
2024-09-10 15:00:00,143.06,143.06,143.06,1310000.0,788000.0,53725.2,65643.4,522000.0,337000.0
2024-09-10 16:00:00,144.54,144.54,144.54,1296000.0,679000.0,34179.2,46685.8,617000.0,325000.0
2024-09-10 17:00:00,141.47,141.47,141.47,1311000.0,764000.0,48747.9,61663.8,547000.0,259000.0
2024-09-10 18:00:00,141.49,141.49,141.49,1282000.0,669000.0,21175.4,33437.7,614000.0,326000.0
2024-09-10 19:00:00,135.42,135.42,135.42,1295000.0,655000.0,30284.7,42175.7,639000.0,349000.0
2024-09-10 20:00:00,134.72,134.72,134.72,1299000.0,657000.0,34839.0,47183.5,642000.0,349000.0
2024-09-10 21:00:00,141.5,141.5,141.5,1298000.0,685000.0,33541.4,46217.7,614000.0,321000.0
2024-09-10 22:00:00,141.5,141.5,141.5,1311000.0,733000.0,42383.3,60015.4,577000.0,394000.0
2024-09-10 23:00:00,145.18,145.18,145.18,1340000.0,826000.0,29999.2,88872.1,514000.0,329000.0
2024-09-11 00:00:00,157.7,158.91,145.78,1400000.0,908000.0,40389.2,152465.0,492000.0,307000.0
2024-09-11 01:00:00,157.57,158.74,154.2,1453000.0,971000.0,53117.3,206896.0,482000.0,299000.0
2024-09-11 02:00:00,157.34,158.58,156.23,1514000.0,953000.0,64048.7,270564.0,561000.0,379000.0
2024-09-11 03:00:00,158.84,158.84,158.84,1452000.0,1021000.0,65643.6,209304.0,432000.0,249000.0
2024-09-11 04:00:00,158.85,158.85,158.85,1432000.0,1059000.0,66244.9,188875.0,373000.0,191000.0
2024-09-11 05:00:00,158.51,158.58,158.42,1398000.0,1022000.0,59934.1,155882.0,376000.0,293000.0
2024-09-11 09:00:00,161.52,160.04,160.04,1312000.0,1020000.0,24039.6,54739.1,292000.0,277000.0
2024-09-11 10:00:00,161.8,160.26,215.53,1341000.0,1035000.0,77611.6,95634.4,306000.0,303000.0
2024-09-11 11:00:00,160.18,160.18,160.18,1364000.0,1007000.0,97592.5,115129.0,357000.0,355000.0
2024-09-11 12:00:00,159.54,159.52,158.92,1365000.0,955000.0,98974.8,114456.0,410000.0,328000.0
2024-09-11 13:00:00,159.88,159.52,158.92,1352000.0,894000.0,91104.7,103654.0,458000.0,374000.0
2024-09-11 14:00:00,158.91,158.91,145.78,1353000.0,840000.0,92250.3,105027.0,513000.0,326000.0
2024-09-11 15:00:00,143.09,143.09,143.09,1341000.0,677000.0,80093.8,91681.8,664000.0,430000.0
2024-09-11 16:00:00,157.8,158.61,146.28,1245000.0,620000.0,56450.7,67986.7,625000.0,368000.0
2024-09-11 17:00:00,138.39,138.39,138.39,1226000.0,583000.0,39231.5,49328.5,644000.0,387000.0
2024-09-11 18:00:00,138.2,138.2,138.2,1269000.0,560000.0,81594.5,91680.1,709000.0,456000.0
2024-09-11 19:00:00,137.35,137.35,137.35,1256000.0,545000.0,67727.7,78605.5,711000.0,455000.0
2024-09-11 20:00:00,137.35,137.35,137.35,1237000.0,554000.0,49243.9,59142.6,683000.0,429000.0
2024-09-11 21:00:00,138.2,138.2,138.2,1241000.0,677000.0,50853.0,60772.8,564000.0,354000.0
2024-09-11 22:00:00,143.14,143.14,143.14,1235000.0,723000.0,36896.5,54620.4,511000.0,324000.0
2024-09-11 23:00:00,143.14,143.14,143.14,1276000.0,811000.0,33103.7,100453.0,465000.0,320000.0
2024-09-12 00:00:00,158.27,158.44,145.34,1376000.0,872000.0,58874.4,202382.0,504000.0,359000.0
2024-09-12 01:00:00,157.74,158.11,154.38,1434000.0,931000.0,58003.6,264375.0,503000.0,360000.0
2024-09-12 02:00:00,157.74,158.11,156.41,1517000.0,940000.0,47139.1,280701.0,577000.0,433000.0
2024-09-12 03:00:00,158.34,158.11,157.56,1576000.0,983000.0,54577.3,334391.0,592000.0,411000.0
2024-09-12 04:00:00,158.42,158.11,157.56,1536000.0,981000.0,38740.8,294341.0,554000.0,369000.0
2024-09-12 05:00:00,158.25,157.94,157.56,1536000.0,992000.0,58105.1,296415.0,545000.0,462000.0
2024-09-12 06:00:00,161.71,161.71,161.71,1473000.0,1024000.0,46585.2,233338.0,450000.0,363000.0
2024-09-12 07:00:00,208.06,208.06,208.06,1409000.0,1066000.0,18197.0,167573.0,343000.0,303000.0
2024-09-12 08:00:00,166.78,166.78,166.78,1369000.0,1078000.0,17613.3,127094.0,291000.0,292000.0
2024-09-12 09:00:00,159.17,159.2,160.44,1301000.0,1097000.0,17022.5,59003.3,204000.0,201000.0
2024-09-12 10:00:00,159.47,159.48,160.99,1285000.0,1092000.0,24632.7,42166.3,193000.0,193000.0
2024-09-12 11:00:00,159.75,159.76,215.53,1300000.0,1055000.0,33581.5,52383.6,245000.0,247000.0
2024-09-12 12:00:00,159.75,159.76,160.99,1274000.0,990000.0,7748.94,25265.8,284000.0,282000.0
2024-09-12 13:00:00,160.13,160.03,160.99,1274000.0,918000.0,9123.39,23851.9,356000.0,314000.0
2024-09-12 14:00:00,160.03,160.03,158.06,1267000.0,858000.0,4750.06,15107.0,409000.0,363000.0
2024-09-12 15:00:00,143.96,143.96,158.06,1269000.0,789000.0,3866.25,15244.0,480000.0,396000.0
2024-09-12 16:00:00,163.02,159.87,157.84,1274000.0,731000.0,7131.65,18975.1,543000.0,358000.0
2024-09-12 17:00:00,138.08,138.08,146.53,1288000.0,684000.0,20686.8,33139.4,604000.0,418000.0
2024-09-12 18:00:00,138.08,138.08,138.08,1276000.0,660000.0,11034.4,21227.7,616000.0,429000.0
2024-09-12 19:00:00,138.08,138.08,138.08,1276000.0,645000.0,8237.59,18229.8,631000.0,443000.0
2024-09-12 20:00:00,138.08,138.08,138.08,1272000.0,650000.0,2206.93,13914.9,622000.0,435000.0
2024-09-12 21:00:00,142.26,142.26,142.26,1271000.0,671000.0,2068.89,13153.4,600000.0,411000.0
2024-09-12 22:00:00,158.53,159.56,144.47,1280000.0,712000.0,4026.91,21531.1,567000.0,381000.0
2024-09-12 23:00:00,158.84,159.87,144.47,1341000.0,776000.0,708.924,86687.9,565000.0,379000.0
2024-09-13 00:00:00,159.41,160.41,146.59,1419000.0,857000.0,477.968,170618.0,562000.0,468000.0
2024-09-13 01:00:00,158.93,160.07,151.34,1440000.0,903000.0,402.676,240208.0,537000.0,457000.0
2024-09-13 02:00:00,159.69,160.11,159.29,1469000.0,935000.0,1598.32,270136.0,534000.0,350000.0
2024-09-13 03:00:00,151.1,151.1,159.29,1486000.0,953000.0,793.143,287922.0,533000.0,351000.0
2024-09-13 04:00:00,145.56,145.56,159.29,1482000.0,975000.0,3403.11,284914.0,507000.0,323000.0
2024-09-13 05:00:00,160.45,159.84,159.29,1487000.0,995000.0,4385.22,262070.0,492000.0,309000.0
2024-09-13 07:00:00,159.39,159.84,159.29,1417000.0,1035000.0,201.233,174825.0,382000.0,341000.0
2024-09-13 08:00:00,160.58,160.11,159.29,1369000.0,1077000.0,896.257,126371.0,293000.0,293000.0
2024-09-13 11:00:00,160.29,160.39,162.73,1260000.0,1034000.0,0.0,12108.9,226000.0,226000.0
2024-09-13 12:00:00,161.43,160.67,162.73,1269000.0,983000.0,0.0,17532.1,285000.0,284000.0
2024-09-13 13:00:00,158.63,158.16,160.22,1268000.0,912000.0,0.0,15614.7,356000.0,313000.0
2024-09-13 14:00:00,159.02,158.27,159.79,1268000.0,847000.0,298.622,14191.2,421000.0,341000.0
2024-09-13 15:00:00,158.26,158.26,158.12,1270000.0,777000.0,0.0,14577.4,493000.0,306000.0
2024-09-13 16:00:00,170.14,170.14,170.14,1269000.0,714000.0,0.0,13645.1,555000.0,367000.0
2024-09-13 17:00:00,143.77,143.77,143.77,1272000.0,677000.0,1603.87,16164.2,595000.0,301000.0
2024-09-13 18:00:00,137.95,137.95,137.95,1275000.0,649000.0,4091.25,16619.4,625000.0,329000.0
2024-09-13 19:00:00,137.72,137.72,137.72,1280000.0,636000.0,7753.27,21964.9,643000.0,349000.0
2024-09-13 20:00:00,134.55,134.55,134.55,1276000.0,643000.0,4966.54,17366.1,633000.0,337000.0
2024-09-13 21:00:00,134.55,134.55,134.55,1275000.0,653000.0,3379.37,15928.1,622000.0,325000.0
2024-09-13 22:00:00,144.83,144.83,144.83,1290000.0,670000.0,14850.1,33522.1,620000.0,325000.0
2024-09-13 23:00:00,144.83,144.83,144.83,1346000.0,702000.0,11990.8,91626.6,644000.0,457000.0
2024-09-14 00:00:00,145.15,145.15,145.15,1425000.0,752000.0,14847.4,174688.0,673000.0,488000.0
2024-09-14 01:00:00,157.52,158.98,149.05,1501000.0,816000.0,20618.4,256663.0,686000.0,455000.0
2024-09-14 02:00:00,157.43,158.98,149.05,1551000.0,842000.0,27208.0,307009.0,709000.0,475000.0
2024-09-14 03:00:00,148.84,148.84,148.84,1585000.0,874000.0,37932.4,346114.0,711000.0,482000.0
2024-09-14 04:00:00,148.84,148.84,148.84,1569000.0,903000.0,45147.7,329991.0,666000.0,433000.0
2024-09-14 05:00:00,151.7,151.7,151.7,1562000.0,907000.0,56488.2,322885.0,655000.0,424000.0
2024-09-14 06:00:00,157.39,158.81,150.34,1535000.0,919000.0,46019.9,296827.0,617000.0,384000.0
2024-09-14 07:00:00,212.47,212.47,148.84,1477000.0,976000.0,41273.3,238135.0,501000.0,318000.0
2024-09-14 08:00:00,157.27,158.81,148.84,1419000.0,1019000.0,47094.4,180368.0,400000.0,358000.0
2024-09-14 09:00:00,225.95,229.38,146.91,1347000.0,1043000.0,53683.9,105831.0,304000.0,267000.0
2024-09-14 10:00:00,159.61,160.12,159.89,1299000.0,1031000.0,33056.8,53794.2,268000.0,227000.0
2024-09-14 11:00:00,159.61,160.12,160.05,1303000.0,999000.0,35996.0,54493.3,304000.0,261000.0
2024-09-14 12:00:00,160.61,160.4,160.22,1316000.0,940000.0,43916.3,64640.6,376000.0,334000.0
2024-09-14 13:00:00,160.64,159.75,160.22,1335000.0,881000.0,66351.1,84436.7,454000.0,370000.0
2024-09-14 14:00:00,142.97,142.97,146.06,1323000.0,830000.0,58767.3,72111.5,493000.0,307000.0
2024-09-14 15:00:00,142.55,142.55,142.55,1312000.0,767000.0,48647.2,61949.8,546000.0,360000.0
2024-09-14 16:00:00,144.99,144.99,144.99,1322000.0,715000.0,56669.8,69854.8,607000.0,315000.0
2024-09-14 17:00:00,107.11,107.11,107.11,1311000.0,682000.0,46622.4,59900.8,629000.0,289000.0
2024-09-14 18:00:00,107.11,107.11,107.11,1319000.0,659000.0,53266.0,65620.0,660000.0,315000.0
2024-09-14 19:00:00,107.11,107.11,107.11,1312000.0,651000.0,46983.5,60345.5,661000.0,319000.0
2024-09-14 20:00:00,107.11,107.11,107.11,1337000.0,650000.0,70887.6,83995.3,686000.0,343000.0
2024-09-14 21:00:00,107.11,107.11,107.11,1355000.0,675000.0,91767.0,106523.0,680000.0,338000.0
2024-09-14 22:00:00,147.01,147.0,107.11,1347000.0,697000.0,80759.4,97905.5,650000.0,362000.0
2024-09-14 23:00:00,107.11,107.11,147.57,1408000.0,730000.0,100734.0,158437.0,678000.0,388000.0
2024-09-15 00:00:00,146.67,146.62,147.2,1474000.0,823000.0,127915.0,229185.0,650000.0,363000.0
2024-09-15 01:00:00,138.39,138.39,138.39,1481000.0,860000.0,112947.0,238920.0,621000.0,334000.0
2024-09-15 02:00:00,138.19,138.19,138.19,1574000.0,833000.0,124513.0,331932.0,741000.0,451000.0
2024-09-15 03:00:00,140.86,140.86,140.86,1592000.0,891000.0,103136.0,351867.0,701000.0,413000.0
2024-09-15 04:00:00,220.22,220.22,144.27,1592000.0,922000.0,111269.0,352089.0,670000.0,385000.0
2024-09-15 05:00:00,146.25,146.25,146.18,1562000.0,927000.0,123704.0,323785.0,635000.0,450000.0
2024-09-15 06:00:00,146.18,146.18,146.18,1508000.0,915000.0,110789.0,268395.0,593000.0,409000.0
2024-09-15 07:00:00,158.18,159.82,150.01,1454000.0,951000.0,79919.0,214043.0,503000.0,423000.0
2024-09-15 08:00:00,158.18,159.82,150.01,1406000.0,974000.0,86360.5,166741.0,432000.0,352000.0
2024-09-15 09:00:00,159.34,159.99,150.01,1364000.0,990000.0,80498.9,121809.0,374000.0,292000.0
2024-09-15 10:00:00,159.62,160.27,215.88,1357000.0,1007000.0,94156.6,112682.0,350000.0,271000.0
2024-09-15 11:00:00,159.58,160.27,150.27,1343000.0,991000.0,79655.7,97717.2,352000.0,272000.0
2024-09-15 12:00:00,160.28,160.27,147.36,1364000.0,956000.0,99469.3,116017.0,408000.0,326000.0
2024-09-15 13:00:00,161.03,160.27,146.45,1363000.0,898000.0,103985.0,116840.0,466000.0,382000.0
2024-09-15 14:00:00,140.08,140.08,140.08,1359000.0,854000.0,100624.0,112670.0,505000.0,324000.0
2024-09-15 15:00:00,138.6,138.6,138.6,1349000.0,785000.0,89759.4,101565.0,564000.0,375000.0
2024-09-15 16:00:00,114.47,114.47,114.47,1376000.0,723000.0,114143.0,125968.0,653000.0,363000.0
2024-09-15 17:00:00,107.54,107.54,107.54,1378000.0,686000.0,112336.0,125742.0,692000.0,352000.0
2024-09-15 18:00:00,106.62,106.62,106.62,1344000.0,662000.0,81517.6,93419.2,683000.0,341000.0
2024-09-15 19:00:00,106.62,106.62,106.62,1322000.0,650000.0,60043.9,72095.4,672000.0,333000.0
2024-09-15 20:00:00,106.56,106.56,106.56,1309000.0,656000.0,45943.9,57864.9,653000.0,314000.0
2024-09-15 21:00:00,106.62,106.62,106.62,1305000.0,667000.0,44842.0,56783.6,638000.0,301000.0
2024-09-15 22:00:00,107.54,107.54,107.54,1299000.0,701000.0,36543.6,49448.3,598000.0,364000.0
2024-09-15 23:00:00,107.54,107.54,107.54,1319000.0,745000.0,43284.2,70729.0,574000.0,341000.0
2024-09-16 00:00:00,107.49,107.49,107.49,1311000.0,809000.0,23245.1,64404.9,502000.0,269000.0
2024-09-16 01:00:00,159.04,160.33,107.49,1349000.0,830000.0,29824.0,103204.0,519000.0,334000.0
2024-09-16 02:00:00,141.41,141.41,141.41,1361000.0,875000.0,18231.5,117676.0,486000.0,302000.0
2024-09-16 03:00:00,140.17,140.17,140.17,1361000.0,892000.0,7977.92,120264.0,469000.0,283000.0
2024-09-16 04:00:00,140.07,140.07,140.07,1406000.0,874000.0,33693.2,165486.0,531000.0,349000.0
2024-09-16 05:00:00,140.07,140.07,140.07,1407000.0,899000.0,32374.0,167204.0,508000.0,325000.0
2024-09-16 06:00:00,141.62,141.62,141.62,1381000.0,903000.0,31294.2,141728.0,477000.0,395000.0
2024-09-16 07:00:00,160.83,161.59,147.75,1388000.0,941000.0,19137.4,148757.0,446000.0,363000.0
2024-09-16 08:00:00,161.38,163.12,147.75,1341000.0,970000.0,13846.1,100536.0,371000.0,330000.0
2024-09-16 09:00:00,161.4,163.12,147.75,1295000.0,984000.0,9621.15,54587.1,312000.0,264000.0
2024-09-16 10:00:00,162.79,163.4,147.76,1275000.0,993000.0,10268.5,31310.9,282000.0,240000.0
2024-09-16 11:00:00,160.14,160.25,215.53,1279000.0,976000.0,14881.4,32654.0,303000.0,262000.0
2024-09-16 12:00:00,160.43,160.42,147.42,1278000.0,943000.0,15265.8,30780.2,335000.0,294000.0
2024-09-16 13:00:00,160.42,160.42,137.9,1274000.0,888000.0,14079.4,26830.5,386000.0,305000.0
2024-09-16 14:00:00,160.13,160.42,137.3,1270000.0,830000.0,8264.22,22778.1,440000.0,356000.0
2024-09-16 15:00:00,115.01,115.01,147.42,1275000.0,766000.0,12678.5,27146.2,509000.0,323000.0
2024-09-16 16:00:00,106.76,106.76,106.76,1280000.0,707000.0,9470.88,22884.3,573000.0,276000.0
2024-09-16 17:00:00,104.79,104.79,104.79,1275000.0,669000.0,2780.09,16566.3,605000.0,308000.0
2024-09-16 18:00:00,99.89,99.89,99.89,1276000.0,644000.0,3581.07,17857.3,632000.0,336000.0
2024-09-16 19:00:00,99.89,99.89,99.89,1276000.0,628000.0,5740.01,18368.7,648000.0,351000.0
2024-09-16 20:00:00,99.89,99.89,99.89,1273000.0,631000.0,1889.45,15306.8,642000.0,347000.0
2024-09-16 21:00:00,99.89,99.89,99.89,1275000.0,652000.0,3171.72,17322.2,623000.0,326000.0
2024-09-16 22:00:00,105.06,105.06,105.06,1272000.0,696000.0,1120.93,13798.7,575000.0,387000.0
2024-09-16 23:00:00,106.11,106.11,106.11,1313000.0,753000.0,4594.56,54471.6,560000.0,371000.0
2024-09-17 00:00:00,107.12,107.12,107.12,1334000.0,754000.0,931.167,82308.8,580000.0,393000.0
2024-09-17 01:00:00,107.13,107.13,107.13,1364000.0,759000.0,0.0,118621.0,604000.0,419000.0
2024-09-17 02:00:00,107.96,107.96,107.96,1350000.0,798000.0,703.949,104744.0,551000.0,366000.0
2024-09-17 03:00:00,107.92,107.92,107.92,1350000.0,824000.0,10820.1,107525.0,525000.0,342000.0
2024-09-17 04:00:00,107.92,107.92,107.92,1343000.0,783000.0,0.0,103063.0,560000.0,379000.0
2024-09-17 05:00:00,115.7,115.7,115.7,1359000.0,778000.0,3209.19,118684.0,581000.0,398000.0
2024-09-17 06:00:00,115.7,115.7,115.7,1401000.0,757000.0,1209.56,161173.0,644000.0,459000.0
2024-09-17 07:00:00,137.89,137.89,137.89,1384000.0,812000.0,0.0,142792.0,572000.0,489000.0
2024-09-17 08:00:00,137.87,137.87,137.87,1343000.0,851000.0,0.0,101502.0,491000.0,408000.0
2024-09-17 09:00:00,163.77,164.68,141.95,1286000.0,892000.0,26.57,44997.5,394000.0,355000.0
2024-09-17 10:00:00,164.11,164.35,165.22,1264000.0,899000.0,157.468,18803.1,365000.0,323000.0
2024-09-17 11:00:00,161.91,161.92,142.1,1268000.0,890000.0,3413.33,20871.5,377000.0,336000.0
2024-09-17 12:00:00,161.94,161.92,148.68,1267000.0,867000.0,6308.68,19107.9,400000.0,318000.0
2024-09-17 13:00:00,161.99,161.92,137.85,1262000.0,830000.0,1136.58,13712.0,432000.0,350000.0
2024-09-17 14:00:00,133.0,133.0,133.0,1264000.0,791000.0,1008.74,14389.4,473000.0,286000.0
2024-09-17 15:00:00,107.96,107.96,107.96,1265000.0,733000.0,0.0,14644.7,532000.0,344000.0
2024-09-17 16:00:00,107.51,107.51,215.31,1267000.0,687000.0,0.0,13114.3,580000.0,287000.0
2024-09-17 17:00:00,107.27,107.27,107.27,1268000.0,649000.0,0.0,14243.0,619000.0,327000.0
2024-09-17 18:00:00,106.58,106.58,106.58,1269000.0,627000.0,1808.84,14804.1,642000.0,349000.0
2024-09-17 19:00:00,106.58,106.58,106.58,1271000.0,612000.0,2702.07,16674.2,658000.0,365000.0
2024-09-17 20:00:00,106.58,106.58,106.58,1270000.0,615000.0,3147.16,16616.0,655000.0,362000.0
2024-09-17 21:00:00,106.82,106.82,106.82,1272000.0,627000.0,1934.47,15886.6,645000.0,349000.0
2024-09-17 22:00:00,107.51,107.51,210.18,1271000.0,652000.0,680.058,16832.1,618000.0,324000.0
2024-09-17 23:00:00,107.51,107.51,215.41,1316000.0,673000.0,0.0,63507.4,643000.0,351000.0
2024-09-18 00:00:00,115.28,115.28,115.28,1378000.0,738000.0,2336.34,130227.0,640000.0,350000.0
2024-09-18 01:00:00,137.29,137.29,137.29,1441000.0,799000.0,1605.86,198293.0,642000.0,356000.0
2024-09-18 02:00:00,137.95,137.95,137.95,1494000.0,828000.0,11534.0,252461.0,666000.0,379000.0
2024-09-18 03:00:00,140.15,140.15,140.15,1508000.0,864000.0,8150.31,268615.0,644000.0,309000.0
2024-09-18 04:00:00,140.05,140.05,140.05,1500000.0,859000.0,15415.2,261442.0,641000.0,307000.0
2024-09-18 05:00:00,140.05,140.05,140.05,1512000.0,841000.0,6955.59,273414.0,671000.0,337000.0
2024-09-18 06:00:00,140.05,140.05,140.05,1492000.0,901000.0,23454.0,253231.0,592000.0,307000.0
2024-09-18 07:00:00,147.45,147.45,147.45,1430000.0,928000.0,25860.4,190784.0,502000.0,320000.0
2024-09-18 08:00:00,147.45,147.45,147.45,1372000.0,977000.0,20146.3,132839.0,395000.0,315000.0
2024-09-18 09:00:00,161.31,161.47,147.45,1297000.0,1004000.0,12680.3,56794.2,293000.0,237000.0
2024-09-18 10:00:00,165.45,165.28,215.53,1277000.0,1002000.0,15635.3,32692.7,275000.0,244000.0
2024-09-18 11:00:00,160.2,160.05,215.53,1281000.0,977000.0,15658.9,33877.6,304000.0,262000.0
2024-09-18 12:00:00,162.61,162.51,147.43,1273000.0,935000.0,7596.98,25337.3,338000.0,294000.0
2024-09-18 13:00:00,162.56,162.51,141.16,1272000.0,879000.0,8084.47,24043.7,393000.0,352000.0
2024-09-18 14:00:00,162.9,162.9,133.0,1267000.0,828000.0,5364.85,17266.6,440000.0,360000.0
2024-09-18 15:00:00,115.28,115.28,147.43,1261000.0,763000.0,13228.4,27140.7,498000.0,330000.0
2024-09-18 16:00:00,107.03,107.03,107.03,1186000.0,705000.0,22335.1,34182.1,481000.0,292000.0
2024-09-18 17:00:00,107.03,107.03,107.03,1199000.0,669000.0,33965.9,46547.9,530000.0,233000.0
2024-09-18 18:00:00,106.65,106.65,106.65,1202000.0,640000.0,37144.6,50529.2,562000.0,266000.0
2024-09-18 19:00:00,106.38,106.38,106.38,1193000.0,626000.0,33081.2,44752.4,566000.0,277000.0
2024-09-18 20:00:00,106.38,106.38,106.38,1190000.0,632000.0,28644.4,42111.1,558000.0,266000.0
2024-09-18 21:00:00,106.49,106.49,106.49,1191000.0,655000.0,30978.7,42810.0,536000.0,243000.0
2024-09-18 22:00:00,107.03,107.03,107.03,1201000.0,698000.0,34388.7,53032.6,504000.0,317000.0
