ts,temp,real_feel_temp,real_feel_temp_shade,rel_hum,dew_point,wind_dir,wind_spd,wind_gust_spd,uv_idx,vis,cld_cvr,ceiling,pressure,appr_temp,wind_chill_temp,wet_bulb_temp,precip_1h,location,cloud,temp_max,temp_min,humidity,ground_press,wind_speed,rain,snow
1730799079,15.03,,,,,310.0,,,,,,,,,,,,Gaigeturi,40.0,15.03,15.03,51.0,1023.0,5.66,0.0,0.0
1730800875,14.7,,,,,343.0,,,,,,,,,,,,Gaigeturi,4.0,14.7,14.7,61.0,1023.0,10.17,0.0,0.0
1730802659,14.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,14.03,14.03,54.0,1023.0,5.66,0.0,0.0
1730804476,14.61,,,,,345.0,,,,,,,,,,,,Gaigeturi,6.0,14.61,14.61,61.0,1023.0,10.21,0.0,0.0
1730806254,14.03,,,,,330.0,,,,,,,,,,,,Gaigeturi,75.0,14.03,14.03,58.0,1024.0,4.63,0.0,0.0
1730808086,14.54,,,,,346.0,,,,,,,,,,,,Gaigeturi,7.0,14.54,14.54,61.0,1024.0,10.0,0.0,0.0
1730809896,14.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,14.03,14.03,51.0,1024.0,6.69,0.0,0.0
1730811677,14.82,,,,,348.0,,,,,,,,,,,,Gaigeturi,18.0,14.82,14.82,59.0,1024.0,10.38,0.0,0.0
1730813462,14.03,,,,,320.0,,,,,,,,,,,,Gaigeturi,75.0,14.03,14.03,54.0,1024.0,5.66,0.0,0.0
1730815280,14.7,,,,,349.0,,,,,,,,,,,,Gaigeturi,17.0,14.7,14.7,59.0,1024.0,10.48,0.0,0.0
1730817055,14.03,,,,,330.0,,,,,,,,,,,,Gaigeturi,75.0,14.03,14.03,51.0,1024.0,5.14,0.0,0.0
1730732474,11.53,,,,,343.0,,,,,,,,,,,,Cheju-do,58.0,11.53,11.53,73.0,1022.0,5.8,0.0,0.0
1730734247,11.96,,,,,330.0,,,,,,,,,,,,Cheju-do,40.0,11.96,11.96,63.0,1022.0,3.6,0.0,0.0
1730736073,11.13,,,,,343.0,,,,,,,,,,,,Cheju-do,57.0,11.13,11.13,72.0,1022.0,5.24,0.0,0.0
1730737843,11.96,,,,,330.0,,,,,,,,,,,,Cheju-do,40.0,11.96,11.96,63.0,1022.0,3.6,0.0,0.0
1730739648,10.82,,,,,343.0,,,,,,,,,,,,Cheju-do,56.0,10.82,10.82,73.0,1022.0,5.47,0.0,0.0
1730741437,10.96,,,,,330.0,,,,,,,,,,,,Cheju-do,40.0,10.96,10.96,67.0,1022.0,4.12,0.0,0.0
1730743272,10.84,,,,,344.0,,,,,,,,,,,,Cheju-do,74.0,10.84,10.84,73.0,1021.0,5.4,0.0,0.0
1730745046,10.96,,,,,320.0,,,,,,,,,,,,Cheju-do,40.0,10.96,10.96,67.0,1021.0,3.09,0.0,0.0
1730746840,10.65,,,,,343.0,,,,,,,,,,,,Cheju-do,88.0,10.65,10.65,73.0,1021.0,5.03,0.0,0.0
1730748641,10.96,,,,,330.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,63.0,1021.0,3.09,0.0,0.0
1730750475,10.4,,,,,343.0,,,,,,,,,,,,Cheju-do,89.0,10.4,10.4,73.0,1021.0,5.0,0.0,0.0
1730752239,10.96,,,,,320.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,63.0,1022.0,2.57,0.0,0.0
1730754067,10.23,,,,,341.0,,,,,,,,,,,,Cheju-do,85.0,10.23,10.23,72.0,1022.0,5.19,0.0,0.0
1730755846,10.96,,,,,340.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,63.0,1022.0,2.57,0.0,0.0
1730757670,10.34,,,,,346.0,,,,,,,,,,,,Cheju-do,86.0,10.34,10.34,71.0,1022.0,4.95,0.0,0.0
1730759434,10.96,,,,,330.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,58.0,1022.0,2.57,0.0,0.0
1730761243,10.7,,,,,347.0,,,,,,,,,,,,Cheju-do,86.0,10.7,10.7,70.0,1022.0,5.35,0.0,0.0
1730763036,10.96,,,,,330.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,58.0,1022.0,3.09,0.0,0.0
1730764875,11.24,,,,,340.0,,,,,,,,,,,,Cheju-do,89.0,11.24,11.24,69.0,1022.0,5.89,0.0,0.0
1730766639,10.96,,,,,340.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,63.0,1022.0,3.09,0.0,0.0
1730768467,11.38,,,,,334.0,,,,,,,,,,,,Cheju-do,90.0,11.38,11.38,66.0,1022.0,6.25,0.0,0.0
1730770263,10.96,,,,,330.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,63.0,1022.0,3.6,0.0,0.0
1730772087,11.42,,,,,333.0,,,,,,,,,,,,Cheju-do,95.0,11.42,11.42,64.0,1022.0,6.21,0.0,0.0
1730773846,10.96,,,,,320.0,,,,,,,,,,,,Cheju-do,75.0,10.96,10.96,58.0,1022.0,4.12,0.0,0.0
1730775672,11.49,,,,,332.0,,,,,,,,,,,,Cheju-do,96.0,11.49,11.49,62.0,1022.0,6.79,0.0,0.0
1730777438,12.96,,,,,310.0,,,,,,,,,,,,Cheju-do,75.0,12.96,12.96,51.0,1021.0,4.12,0.0,0.0
1730779277,11.51,,,,,331.0,,,,,,,,,,,,Cheju-do,84.0,11.51,11.51,60.0,1021.0,7.48,0.0,0.0
1730781060,11.96,,,,,300.0,,,,,,,,,,,,Cheju-do,75.0,11.96,11.96,51.0,1021.0,4.63,0.0,0.0
1730782874,11.22,,,,,331.0,,,,,,,,,,,,Cheju-do,68.0,11.22,11.22,58.0,1021.0,7.64,0.0,0.0
1730784636,11.96,,,,,310.0,,,,,,,,,,,,Cheju-do,75.0,11.96,11.96,55.0,1021.0,5.66,0.0,0.0
1730786480,10.85,,,,,331.0,,,,,,,,,,,,Cheju-do,60.0,10.85,10.85,57.0,1021.0,7.69,0.0,0.0
1730788275,10.96,,,,,320.0,,,,,,,,,,,,Cheju-do,40.0,10.96,10.96,55.0,1021.0,6.17,0.0,0.0
1730790075,10.56,,,,,332.0,,,,,,,,,,,,Cheju-do,0.0,10.56,10.56,59.0,1021.0,7.63,0.0,0.0
1730791845,11.96,,,,,310.0,,,,,,,,,,,,Cheju-do,20.0,11.96,11.96,51.0,1022.0,5.66,0.0,0.0
1730793676,10.23,,,,,333.0,,,,,,,,,,,,Cheju-do,2.0,10.23,10.23,62.0,1022.0,7.4,0.0,0.0
1730795455,10.96,,,,,320.0,,,,,,,,,,,,Cheju-do,20.0,10.96,10.96,51.0,1022.0,5.14,0.0,0.0
1730797263,9.81,,,,,333.0,,,,,,,,,,,,Cheju-do,3.0,9.81,9.81,64.0,1022.0,7.67,0.0,0.0
1730799076,10.96,,,,,310.0,,,,,,,,,,,,Cheju-do,40.0,10.96,10.96,51.0,1023.0,5.66,0.0,0.0
1730800873,9.67,,,,,336.0,,,,,,,,,,,,Cheju-do,6.0,9.67,9.67,64.0,1023.0,7.63,0.0,0.0
1730802657,9.96,,,,,320.0,,,,,,,,,,,,Cheju-do,75.0,9.96,9.96,54.0,1023.0,5.66,0.0,0.0
1730804474,9.57,,,,,337.0,,,,,,,,,,,,Cheju-do,9.0,9.57,9.57,64.0,1023.0,7.61,0.0,0.0
1730806249,9.96,,,,,330.0,,,,,,,,,,,,Cheju-do,75.0,9.96,9.96,58.0,1023.0,4.63,0.0,0.0
1730808081,9.48,,,,,338.0,,,,,,,,,,,,Cheju-do,11.0,9.48,9.48,64.0,1023.0,7.36,0.0,0.0
1730809892,9.96,,,,,320.0,,,,,,,,,,,,Cheju-do,75.0,9.96,9.96,51.0,1024.0,6.69,0.0,0.0
1730811675,9.73,,,,,340.0,,,,,,,,,,,,Cheju-do,31.0,9.73,9.73,62.0,1024.0,7.63,0.0,0.0
1730813458,9.96,,,,,320.0,,,,,,,,,,,,Cheju-do,75.0,9.96,9.96,54.0,1024.0,5.66,0.0,0.0
1730815277,9.53,,,,,341.0,,,,,,,,,,,,Cheju-do,31.0,9.53,9.53,61.0,1024.0,7.7,0.0,0.0
1730817051,9.96,,,,,330.0,,,,,,,,,,,,Cheju-do,75.0,9.96,9.96,51.0,1024.0,5.14,0.0,0.0
1730732474,15.39,,,,,338.0,,,,,,,,,,,,Jeju,61.0,15.39,15.39,73.0,1023.0,6.46,0.0,0.0
1730734247,15.96,,,,,330.0,,,,,,,,,,,,Jeju,40.0,15.96,15.96,63.0,1023.0,3.6,0.0,0.0
1730736074,15.08,,,,,337.0,,,,,,,,,,,,Jeju,63.0,15.08,15.08,71.0,1023.0,5.55,0.0,0.0
1730737843,15.96,,,,,330.0,,,,,,,,,,,,Jeju,40.0,15.96,15.96,63.0,1023.0,3.6,0.0,0.0
1730739648,14.8,,,,,338.0,,,,,,,,,,,,Jeju,63.0,14.8,14.8,72.0,1023.0,5.75,0.0,0.0
1730741437,14.96,,,,,330.0,,,,,,,,,,,,Jeju,40.0,14.96,14.96,67.0,1022.0,4.12,0.0,0.0
1730743273,14.75,,,,,337.0,,,,,,,,,,,,Jeju,77.0,14.75,14.75,73.0,1022.0,5.67,0.0,0.0
1730745047,14.96,,,,,320.0,,,,,,,,,,,,Jeju,40.0,14.96,14.96,67.0,1021.0,3.09,0.0,0.0
1730746840,14.56,,,,,335.0,,,,,,,,,,,,Jeju,100.0,14.56,14.56,72.0,1021.0,5.36,0.0,0.0
1730748642,14.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,63.0,1021.0,3.09,0.0,0.0
1730750475,14.35,,,,,335.0,,,,,,,,,,,,Jeju,100.0,14.35,14.35,71.0,1021.0,5.3,0.0,0.0
1730752240,14.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,63.0,1022.0,2.57,0.0,0.0
1730754068,14.24,,,,,333.0,,,,,,,,,,,,Jeju,97.0,14.24,14.24,71.0,1022.0,5.48,0.0,0.0
1730755846,14.96,,,,,340.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,63.0,1022.0,2.57,0.0,0.0
1730757671,14.35,,,,,340.0,,,,,,,,,,,,Jeju,97.0,14.35,14.35,70.0,1022.0,5.31,0.0,0.0
1730759434,14.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,58.0,1023.0,2.57,0.0,0.0
1730761244,14.66,,,,,343.0,,,,,,,,,,,,Jeju,98.0,14.66,14.66,70.0,1023.0,5.69,0.0,0.0
1730763036,14.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,58.0,1023.0,3.09,0.0,0.0
1730764875,15.08,,,,,337.0,,,,,,,,,,,,Jeju,98.0,15.08,15.08,69.0,1023.0,6.41,0.0,0.0
1730766639,14.96,,,,,340.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,63.0,1023.0,3.09,0.0,0.0
1730768468,15.11,,,,,331.0,,,,,,,,,,,,Jeju,95.0,15.11,15.11,66.0,1023.0,6.69,0.0,0.0
1730770263,14.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,63.0,1023.0,3.6,0.0,0.0
1730772087,15.1,,,,,330.0,,,,,,,,,,,,Jeju,97.0,15.1,15.1,65.0,1023.0,6.72,0.0,0.0
1730773846,14.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,14.96,14.96,58.0,1022.0,4.12,0.0,0.0
1730775672,15.21,,,,,328.0,,,,,,,,,,,,Jeju,98.0,15.21,15.21,63.0,1022.0,7.47,0.0,0.0
1730777438,16.96,,,,,310.0,,,,,,,,,,,,Jeju,75.0,16.96,16.96,51.0,1022.0,4.12,0.0,0.0
1730779277,15.21,,,,,327.0,,,,,,,,,,,,Jeju,83.0,15.21,15.21,61.0,1022.0,8.3,0.0,0.0
1730781060,15.96,,,,,300.0,,,,,,,,,,,,Jeju,75.0,15.96,15.96,51.0,1022.0,4.63,0.0,0.0
1730782874,14.93,,,,,327.0,,,,,,,,,,,,Jeju,67.0,14.93,14.93,59.0,1022.0,8.42,0.0,0.0
1730784636,15.96,,,,,310.0,,,,,,,,,,,,Jeju,75.0,15.96,15.96,55.0,1022.0,5.66,0.0,0.0
1730786480,14.6,,,,,327.0,,,,,,,,,,,,Jeju,59.0,14.6,14.6,58.0,1022.0,8.34,0.0,0.0
1730788275,14.96,,,,,320.0,,,,,,,,,,,,Jeju,40.0,14.96,14.96,55.0,1022.0,6.17,0.0,0.0
1730790076,14.4,,,,,328.0,,,,,,,,,,,,Jeju,0.0,14.4,14.4,60.0,1022.0,8.36,0.0,0.0
1730791845,15.96,,,,,310.0,,,,,,,,,,,,Jeju,20.0,15.96,15.96,51.0,1022.0,5.66,0.0,0.0
1730793676,14.17,,,,,329.0,,,,,,,,,,,,Jeju,2.0,14.17,14.17,62.0,1022.0,8.14,0.0,0.0
1730795455,14.96,,,,,320.0,,,,,,,,,,,,Jeju,20.0,14.96,14.96,51.0,1022.0,5.14,0.0,0.0
1730797264,13.81,,,,,330.0,,,,,,,,,,,,Jeju,3.0,13.81,13.81,64.0,1022.0,8.53,0.0,0.0
1730799077,14.96,,,,,310.0,,,,,,,,,,,,Jeju,40.0,14.96,14.96,51.0,1023.0,5.66,0.0,0.0
1730800873,13.71,,,,,333.0,,,,,,,,,,,,Jeju,8.0,13.71,13.71,63.0,1023.0,8.45,0.0,0.0
1730802657,13.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,54.0,1023.0,5.66,0.0,0.0
1730804212,13.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,54.0,1023.0,5.66,0.0,0.0
1730806249,13.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,58.0,1024.0,4.63,0.0,0.0
1730808082,13.52,,,,,336.0,,,,,,,,,,,,Jeju,14.0,13.52,13.52,63.0,1024.0,8.2,0.0,0.0
1730809892,13.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,51.0,1024.0,6.69,0.0,0.0
1730811675,13.76,,,,,339.0,,,,,,,,,,,,Jeju,36.0,13.76,13.76,62.0,1024.0,8.62,0.0,0.0
1730813459,13.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,54.0,1024.0,5.66,0.0,0.0
1730815143,13.96,,,,,320.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,54.0,1024.0,5.66,0.0,0.0
1730817052,13.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,51.0,1024.0,5.14,0.0,0.0
1730818630,13.96,,,,,330.0,,,,,,,,,,,,Jeju,75.0,13.96,13.96,51.0,1024.0,5.14,0.0,0.0
1730818920,13.8,10.0,10.0,52.0,4.1,315.0,24.9,24.9,0.0,16.1,17.0,10150.0,1021.0,15.6,13.9,8.9,0.0,Ilgwa-ri,,,,,,,,
1730822220,13.6,9.7,9.7,51.0,3.6,338.0,25.2,49.6,0.0,24.1,26.0,12192.0,1025.0,15.0,13.3,8.6,0.0,Ilgwa-ri,,,,,,,,
1730822520,13.6,9.8,9.8,51.0,3.6,338.0,25.2,49.6,0.0,24.1,26.0,10180.0,1021.3,15.6,13.9,8.6,0.0,Ilgwa-ri,,,,,,,,
1730826060,13.4,9.2,9.2,54.0,4.4,225.0,28.5,32.9,0.0,16.1,63.0,10363.0,1021.3,15.6,13.3,8.9,0.0,Ilgwa-ri,,,,,,,,
1730829360,13.8,10.2,10.2,52.0,4.1,293.0,23.8,23.8,0.0,16.1,54.0,6096.0,1025.0,15.6,13.9,8.9,0.0,Ilgwa-ri,,,,,,,,
1730829720,14.5,11.0,11.0,50.0,4.1,293.0,23.8,23.8,0.0,16.1,54.0,6096.0,1021.7,16.1,14.4,9.2,0.0,Ilgwa-ri,,,,,,,,
1730833320,14.3,11.0,11.0,56.0,5.7,315.0,22.3,36.4,0.0,24.1,62.0,3048.0,1022.3,16.7,14.4,9.8,0.0,Ilgwa-ri,,,,,,,,
1730836920,14.6,12.5,12.5,58.0,6.4,270.0,12.3,33.7,0.0,16.1,85.0,5486.0,1022.7,17.2,14.4,10.3,0.1,Ilgwa-ri,,,,,,,,
1730840400,14.8,10.6,10.6,63.0,7.8,270.0,31.4,46.1,0.0,24.1,28.0,7315.0,1023.0,17.8,15.0,11.0,0.0,Ilgwa-ri,,,,,,,,
1730844120,14.4,11.9,11.9,67.0,8.3,315.0,14.8,45.8,0.0,24.1,57.0,7315.0,1023.4,17.2,14.4,11.3,0.0,Ilgwa-ri,,,,,,,,
1730847360,14.1,11.3,11.3,66.0,8.0,45.0,16.2,16.3,0.0,16.1,59.0,12192.0,1025.0,16.7,13.9,11.0,0.1,Ilgwa-ri,,,,,,,,
1730847720,14.7,12.7,11.9,64.0,8.0,45.0,16.2,16.3,1.0,16.1,59.0,10363.0,1023.4,17.8,15.0,11.0,0.1,Ilgwa-ri,,,,,,,,
1730851320,14.6,12.7,11.3,64.0,7.8,293.0,19.1,19.1,2.0,16.1,31.0,6096.0,1023.4,17.2,14.4,10.9,0.0,Ilgwa-ri,,,,,,,,
1730854920,15.1,14.1,12.3,61.0,7.6,315.0,20.2,37.2,3.0,24.1,63.0,9144.0,1023.7,17.8,15.0,11.0,0.0,Ilgwa-ri,,,,,,,,
1730858520,15.5,14.8,12.6,58.0,7.3,338.0,22.3,22.3,3.0,16.1,42.0,9144.0,1023.7,18.3,15.6,11.0,0.0,Ilgwa-ri,,,,,,,,
1730862120,15.9,15.2,12.9,47.0,4.6,315.0,24.1,24.1,4.0,16.1,33.0,9144.0,1023.4,17.2,16.1,10.0,0.0,Ilgwa-ri,,,,,,,,
1730865360,15.6,16.1,13.4,51.0,5.5,315.0,16.9,39.1,4.0,24.1,12.0,9144.0,1027.0,17.8,15.6,10.3,0.0,Ilgwa-ri,,,,,,,,
1730865720,16.3,16.8,14.2,48.0,5.5,315.0,16.9,39.1,3.0,24.1,12.0,10363.0,1023.4,17.8,16.1,10.6,0.0,Ilgwa-ri,,,,,,,,
1730868960,15.5,13.3,11.5,51.0,5.3,0.0,33.5,33.5,3.0,16.1,0.0,12192.0,1027.0,17.8,15.6,10.2,0.0,Ilgwa-ri,,,,,,,,
1730869320,16.0,13.7,12.2,49.0,5.3,0.0,33.5,33.5,3.0,16.1,0.0,10058.0,1023.4,17.8,16.1,10.4,0.0,Ilgwa-ri,,,,,,,,
1730872980,15.3,12.2,11.1,46.0,3.7,293.0,34.2,34.2,2.0,16.1,35.0,10211.0,1023.4,17.2,15.6,9.4,0.0,Ilgwa-ri,,,,,,,,
1730876520,14.9,12.6,11.8,48.0,3.9,315.0,22.0,38.0,1.0,24.1,49.0,9144.0,1024.0,16.7,15.0,9.3,0.0,Ilgwa-ri,,,,,,,,
1730880120,14.6,11.6,11.6,51.0,4.4,135.0,21.3,21.4,0.0,16.1,14.0,10363.0,1024.7,16.1,14.4,9.4,0.0,Ilgwa-ri,,,,,,,,
1730883720,13.8,10.2,10.2,51.0,3.7,113.0,23.4,31.7,0.0,16.1,54.0,10363.0,1025.4,15.6,13.9,8.8,0.0,Ilgwa-ri,,,,,,,,
1730883960,13.1,9.3,9.3,53.0,3.7,45.0,23.4,31.7,0.0,16.1,54.0,12192.0,1027.0,15.6,13.3,8.4,0.0,Ilgwa-ri,,,,,,,,
1730887320,13.2,10.4,10.4,57.0,4.9,68.0,16.9,44.0,0.0,24.1,28.0,10058.0,1025.7,15.6,13.3,8.9,0.0,Ilgwa-ri,,,,,,,,
1730890560,12.5,10.2,10.2,57.0,4.3,45.0,14.1,16.6,0.0,16.1,14.0,12192.0,1027.0,15.0,12.8,8.4,0.0,Ilgwa-ri,,,,,,,,
1730890920,13.1,10.9,10.9,55.0,4.3,45.0,14.1,16.6,0.0,16.1,14.0,10211.0,1025.7,15.6,13.3,8.6,0.0,Ilgwa-ri,,,,,,,,
1730894160,11.8,9.2,9.2,61.0,4.6,68.0,15.1,15.1,0.0,16.1,4.0,12192.0,1028.0,13.3,11.7,8.2,0.0,Ilgwa-ri,,,,,,,,
1730894520,12.9,10.5,10.5,57.0,4.6,68.0,15.1,15.1,0.0,16.1,4.0,10150.0,1025.7,15.0,12.8,8.7,0.0,Ilgwa-ri,,,,,,,,
1730898120,12.5,12.0,12.0,58.0,4.4,45.0,7.9,38.6,0.0,24.1,9.0,10180.0,1025.7,15.6,12.8,8.5,0.0,Ilgwa-ri,,,,,,,,
1730898360,11.5,10.9,10.9,62.0,4.4,45.0,7.9,38.6,0.0,24.1,9.0,12192.0,1028.0,13.3,11.7,8.0,0.0,Ilgwa-ri,,,,,,,,
1730901720,12.3,10.1,10.1,60.0,4.9,23.0,14.1,14.1,0.0,16.1,7.0,10150.0,1025.4,13.9,12.2,8.6,0.0,Ilgwa-ri,,,,,,,,
1730905020,10.5,10.3,10.3,69.0,5.2,45.0,6.8,11.1,0.0,16.1,31.0,12192.0,1028.0,12.8,10.6,8.0,0.0,Ilgwa-ri,,,,,,,,
1730818920,10.1,5.7,5.7,55.0,1.5,180.0,21.8,24.2,0.0,16.1,32.0,10211.0,1021.0,11.7,7.2,6.1,0.0,Geumak-ri,,,,,,,,
1730822520,9.6,4.3,4.3,59.0,2.0,270.0,26.9,46.6,0.0,22.5,35.0,10150.0,1021.3,10.6,6.1,6.1,0.0,Geumak-ri,,,,,,,,
1730826060,9.2,4.6,4.6,58.0,1.4,293.0,21.9,42.5,0.0,16.1,37.0,10058.0,1021.7,10.6,6.7,5.6,0.0,Geumak-ri,,,,,,,,
1730829720,11.0,9.1,9.1,55.0,2.3,68.0,11.8,13.3,0.0,16.1,64.0,7315.0,1021.7,12.8,11.1,6.9,0.0,Geumak-ri,,,,,,,,
1730833320,10.8,6.3,6.3,56.0,2.4,203.0,23.6,31.5,0.0,22.5,48.0,6340.0,1022.3,12.2,10.6,6.8,0.0,Geumak-ri,,,,,,,,
1730836920,11.1,6.6,6.6,64.0,4.7,158.0,21.6,44.2,0.0,16.1,31.0,4999.0,1022.7,12.8,11.1,7.9,0.1,Geumak-ri,,,,,,,,
1730840400,12.2,6.8,6.8,62.0,5.3,158.0,26.0,51.0,0.0,24.1,49.0,3658.0,1023.0,13.9,12.2,8.7,0.2,Geumak-ri,,,,,,,,
1730843760,12.2,7.0,7.0,60.0,4.6,315.0,28.4,38.2,0.0,22.5,55.0,12192.0,1025.0,13.9,12.2,8.4,0.1,Geumak-ri,,,,,,,,
1730844120,11.8,6.6,6.6,61.0,4.6,315.0,28.4,38.2,0.0,22.5,55.0,2316.0,1023.4,13.3,11.7,8.2,0.1,Geumak-ri,,,,,,,,
1730847720,11.7,8.3,8.3,69.0,6.2,68.0,19.1,21.2,1.0,16.1,31.0,2316.0,1023.4,13.9,11.7,9.0,0.1,Geumak-ri,,,,,,,,
1730851320,11.5,9.9,8.3,65.0,5.2,293.0,17.6,19.3,2.0,16.1,9.0,2316.0,1023.7,13.3,11.7,8.3,0.0,Geumak-ri,,,,,,,,
1730854920,12.0,8.7,7.6,64.0,5.5,315.0,25.4,33.7,2.0,22.5,56.0,1554.0,1023.7,13.9,12.2,8.6,0.0,Geumak-ri,,,,,,,,
1730858160,12.0,9.3,8.3,62.0,4.9,225.0,20.8,22.9,1.0,16.1,72.0,1554.0,1027.0,13.9,12.2,8.4,0.0,Geumak-ri,,,,,,,,
1730858520,12.4,10.9,8.9,60.0,4.9,225.0,20.8,22.9,3.0,16.1,72.0,9144.0,1023.7,13.9,12.2,8.6,0.0,Geumak-ri,,,,,,,,
1730862120,12.5,12.2,9.4,58.0,4.5,0.0,18.5,20.3,4.0,16.1,57.0,9144.0,1023.4,15.6,12.8,8.5,0.0,Geumak-ri,,,,,,,,
1730865720,12.9,11.5,9.2,51.0,2.9,293.0,22.8,34.8,3.0,22.5,12.0,10058.0,1023.4,14.4,12.8,8.0,0.0,Geumak-ri,,,,,,,,
1730869320,12.3,11.1,9.0,54.0,3.3,248.0,19.1,21.0,3.0,16.1,0.0,10211.0,1023.7,13.9,12.2,7.9,0.0,Geumak-ri,,,,,,,,
1730872980,11.8,10.9,9.2,55.0,3.2,315.0,15.2,16.8,2.0,16.1,60.0,11369.0,1023.7,13.3,11.7,7.6,0.0,Geumak-ri,,,,,,,,
1730876520,11.5,7.7,7.0,51.0,1.7,293.0,25.7,35.4,1.0,22.5,38.0,10363.0,1024.4,12.8,11.7,6.9,0.0,Geumak-ri,,,,,,,,
1730880120,10.7,7.2,7.2,53.0,1.6,90.0,18.9,21.8,0.0,16.1,21.0,10363.0,1024.7,12.2,10.6,6.4,0.0,Geumak-ri,,,,,,,,
1730883720,9.8,6.1,6.1,52.0,0.5,338.0,18.5,38.8,0.0,16.1,18.0,10058.0,1025.7,11.1,7.8,5.6,0.0,Geumak-ri,,,,,,,,
1730887320,8.9,3.5,3.5,57.0,0.9,45.0,26.2,38.3,0.0,22.5,23.0,10211.0,1025.7,9.4,5.6,5.3,0.0,Geumak-ri,,,,,,,,
1730890920,9.0,5.2,5.2,55.0,0.4,180.0,17.9,19.6,0.0,16.1,13.0,10150.0,1025.7,9.4,6.1,5.1,0.0,Geumak-ri,,,,,,,,
1730894520,9.4,6.8,6.8,59.0,1.6,113.0,13.5,15.0,0.0,16.1,12.0,10180.0,1025.7,10.6,7.8,5.8,0.0,Geumak-ri,,,,,,,,
1730898120,9.1,4.8,4.8,64.0,2.5,45.0,19.8,31.1,0.0,22.5,8.0,10150.0,1025.7,10.0,6.1,6.0,0.0,Geumak-ri,,,,,,,,
1730901720,8.8,5.7,5.7,65.0,2.7,315.0,14.9,16.5,0.0,16.1,14.0,10180.0,1025.7,10.0,6.7,5.9,0.0,Geumak-ri,,,,,,,,
1730905020,8.8,6.8,6.8,63.0,2.1,248.0,11.4,12.6,0.0,16.1,28.0,12192.0,1028.0,10.0,7.2,5.7,0.0,Geumak-ri,,,,,,,,
1730818920,14.7,9.4,9.4,61.0,7.3,270.0,50.8,50.8,0.0,48.3,12.0,10211.0,1020.0,17.2,14.4,10.7,0.0,Yongsu-ri,,,,,,,,
1730822220,14.1,9.0,9.0,54.0,4.9,248.0,40.8,56.9,0.0,24.1,25.0,12192.0,1025.0,16.1,13.9,9.4,0.0,Yongsu-ri,,,,,,,,
1730822520,14.6,9.7,9.7,52.0,4.9,248.0,40.8,56.9,0.0,24.1,25.0,10150.0,1020.1,16.1,14.4,9.6,0.0,Yongsu-ri,,,,,,,,
1730825760,14.5,9.5,9.5,57.0,6.1,90.0,42.5,42.5,0.0,24.1,67.0,6096.0,1020.1,16.7,14.4,10.0,0.0,Yongsu-ri,,,,,,,,
1730826060,14.4,9.3,9.3,57.0,6.1,90.0,42.5,42.5,0.0,38.6,67.0,7803.0,1020.6,16.7,14.4,10.0,0.0,Yongsu-ri,,,,,,,,
1730829360,14.7,9.8,9.8,59.0,6.7,180.0,41.4,41.4,0.0,38.6,60.0,6096.0,1020.6,17.2,14.4,10.4,0.0,Yongsu-ri,,,,,,,,
1730829720,14.4,9.4,9.4,60.0,6.7,180.0,41.4,41.4,0.0,38.6,60.0,6096.0,1021.0,17.2,14.4,10.3,0.0,Yongsu-ri,,,,,,,,
1730833320,14.3,9.7,9.7,57.0,6.0,180.0,35.2,41.3,0.0,40.2,76.0,3901.0,1021.6,16.7,14.4,9.9,0.0,Yongsu-ri,,,,,,,,
1730836920,14.5,9.0,9.0,56.0,5.8,315.0,41.1,41.1,0.0,37.0,64.0,4999.0,1021.7,16.7,14.4,9.9,0.0,Yongsu-ri,,,,,,,,
1730840400,14.1,7.3,7.3,58.0,6.0,270.0,51.9,51.9,0.0,38.6,84.0,3658.0,1022.2,16.7,13.9,9.9,0.2,Yongsu-ri,,,,,,,,
