ts,공급능력(kW),현재 수요(kW),태양광 발전량kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
1730716200,1258000.0,696000.0,6472.91,220333.0,227048.0,558000.0,430000.0
1730716500,1258000.0,700000.0,6213.79,219457.0,225912.0,553000.0,429000.0
1730716800,1257000.0,699000.0,6102.78,216895.0,223240.0,553000.0,426000.0
1730717100,1248000.0,698000.0,5990.41,212558.0,218791.0,545000.0,420000.0
1730717400,1240000.0,691000.0,5978.31,205774.0,211994.0,545000.0,417000.0
1730717700,1250000.0,695000.0,5910.92,211581.0,217734.0,549000.0,420000.0
1730718000,1240000.0,687000.0,5881.84,200809.0,206933.0,548000.0,318000.0
1730718300,1251000.0,683000.0,5883.07,209925.0,216050.0,563000.0,330000.0
1730718600,1250000.0,679000.0,5745.03,217516.0,223500.0,566000.0,340000.0
1730718900,1250000.0,680000.0,5745.03,212779.0,218763.0,565000.0,334000.0
1730719200,1256000.0,674000.0,5374.47,216463.0,222079.0,577000.0,346000.0
1730719500,1249000.0,676000.0,5143.89,211932.0,217315.0,568000.0,341000.0
1730719800,1232000.0,666000.0,4939.99,195051.0,200233.0,560000.0,336000.0
1730720100,1226000.0,663000.0,4655.44,189739.0,194635.0,558000.0,329000.0
1730720400,1233000.0,663000.0,4280.31,193787.0,198307.0,566000.0,333000.0
1730720700,1241000.0,661000.0,3956.41,205306.0,209505.0,575000.0,346000.0
1730721000,1246000.0,657000.0,3935.31,209547.0,213724.0,585000.0,358000.0
1730721300,1239000.0,655000.0,3776.03,202125.0,206144.0,580000.0,351000.0
1730721600,1237000.0,652000.0,3763.74,199465.0,203470.0,580000.0,352000.0
1730721900,1241000.0,649000.0,3627.95,203988.0,207858.0,587000.0,357000.0
1730722200,1240000.0,652000.0,3627.95,205930.0,209800.0,583000.0,360000.0
1730722500,1230000.0,648000.0,3409.97,191886.0,195538.0,578000.0,352000.0
1730722800,1231000.0,641000.0,2220.04,196306.0,198768.0,585000.0,358000.0
1730723100,1232000.0,642000.0,2136.96,195426.0,197804.0,586000.0,357000.0
1730723400,1230000.0,638000.0,2076.6,198034.0,200353.0,587000.0,361000.0
1730723700,1217000.0,641000.0,1988.66,183138.0,185368.0,572000.0,344000.0
1730724000,1206000.0,637000.0,1941.29,170342.0,172528.0,564000.0,337000.0
1730724300,1208000.0,633000.0,1600.44,174543.0,176385.0,570000.0,340000.0
1730724600,1202000.0,636000.0,0.0,166028.0,167252.0,561000.0,332000.0
1730724900,1208000.0,630000.0,0.0,173274.0,174158.0,573000.0,304000.0
1730725200,1209000.0,628000.0,0.0,174814.0,175690.0,575000.0,306000.0
1730725500,1205000.0,633000.0,0.0,172666.0,173609.0,567000.0,299000.0
1730725800,1218000.0,626000.0,0.0,182193.0,182991.0,586000.0,317000.0
1730726100,1219000.0,625000.0,0.0,183071.0,183899.0,589000.0,317000.0
1730726400,1234000.0,627000.0,0.0,200166.0,200967.0,602000.0,334000.0
1730726700,1241000.0,624000.0,0.0,206087.0,206858.0,612000.0,344000.0
1730727000,1236000.0,619000.0,0.0,201847.0,202582.0,612000.0,345000.0
1730727300,1247000.0,619000.0,0.0,211705.0,212411.0,623000.0,353000.0
1730727600,1249000.0,620000.0,0.0,217932.0,218633.0,625000.0,354000.0
1730727900,1257000.0,609000.0,0.0,221957.0,222359.0,643000.0,371000.0
1730728200,1247000.0,604000.0,0.0,215315.0,215562.0,638000.0,368000.0
1730728500,1251000.0,606000.0,0.0,217260.0,217508.0,640000.0,369000.0
1730728800,1247000.0,608000.0,0.0,215127.0,215372.0,634000.0,367000.0
1730729100,1239000.0,610000.0,0.0,222436.0,222683.0,624000.0,371000.0
1730729400,1238000.0,604000.0,0.0,218152.0,218397.0,629000.0,377000.0
1730729700,1237000.0,606000.0,0.0,217874.0,218121.0,626000.0,321000.0
1730730000,1242000.0,582000.0,0.0,222249.0,222494.0,640000.0,347000.0
1730730300,1237000.0,583000.0,0.0,219105.0,219351.0,634000.0,289000.0
1730730600,1243000.0,581000.0,0.0,223698.0,223943.0,642000.0,294000.0
1730730900,1242000.0,579000.0,0.0,221736.0,221985.0,643000.0,297000.0
1730731200,1233000.0,570000.0,0.0,215234.0,215479.0,643000.0,295000.0
1730731500,1221000.0,569000.0,0.0,200579.0,200827.0,632000.0,287000.0
1730731800,1225000.0,567000.0,0.0,206095.0,206340.0,638000.0,293000.0
1730732400,1234000.0,559000.0,0.0,215663.0,215910.0,655000.0,308000.0
1730732700,1134000.0,562000.0,0.0,203548.0,203796.0,552000.0,294000.0
1730733000,1144000.0,571000.0,0.0,214106.0,214353.0,568000.0,290000.0
1730733300,1139000.0,564000.0,0.0,212946.0,213190.0,571000.0,295000.0
1730733600,1128000.0,555000.0,0.0,198885.0,199130.0,568000.0,294000.0
1730733900,1138000.0,553000.0,0.0,208115.0,208363.0,581000.0,310000.0
1730734200,1129000.0,551000.0,0.0,194829.0,195073.0,574000.0,295000.0
1730734500,1112000.0,548000.0,0.0,186485.0,186732.0,560000.0,284000.0
1730734800,1115000.0,546000.0,0.0,184396.0,184644.0,564000.0,289000.0
1730735100,1110000.0,544000.0,0.0,177186.0,177431.0,561000.0,288000.0
1730735400,1098000.0,537000.0,0.0,168019.0,168266.0,556000.0,278000.0
1730735700,1098000.0,541000.0,0.0,161954.0,162200.0,552000.0,275000.0
1730736000,1086000.0,529000.0,0.0,151662.0,151906.0,552000.0,274000.0
1730736300,1079000.0,530000.0,0.0,149495.0,149743.0,545000.0,268000.0
1730736600,1085000.0,530000.0,0.0,152010.0,152361.0,549000.0,275000.0
1730736900,1094000.0,526000.0,0.0,162524.0,162875.0,563000.0,287000.0
1730737200,1097000.0,517000.0,0.0,165419.0,165801.0,576000.0,299000.0
1730737500,1101000.0,514000.0,0.0,170163.0,170550.0,582000.0,304000.0
1730738100,1123000.0,518000.0,0.0,195161.0,195540.0,600000.0,325000.0
1730738400,1130000.0,514000.0,0.0,202712.0,203099.0,612000.0,337000.0
1730738700,1126000.0,510000.0,0.0,195779.0,196165.0,612000.0,334000.0
1730739000,1128000.0,500000.0,0.0,191248.0,191632.0,623000.0,343000.0
1730739300,1125000.0,500000.0,0.0,195888.0,196271.0,621000.0,343000.0
1730739600,1134000.0,507000.0,0.0,201916.0,202298.0,621000.0,348000.0
1730739900,1127000.0,502000.0,0.0,193971.0,194354.0,620000.0,347000.0
1730740200,1125000.0,500000.0,0.0,193974.0,194355.0,620000.0,345000.0
1730740500,1122000.0,503000.0,0.0,190828.0,191214.0,614000.0,339000.0
1730740800,1121000.0,500000.0,0.0,189923.0,190307.0,617000.0,340000.0
1730741100,1125000.0,495000.0,0.0,195224.0,195605.0,626000.0,348000.0
1730741400,1126000.0,497000.0,0.0,194199.0,194582.0,624000.0,351000.0
1730741700,1120000.0,491000.0,0.0,188241.0,188625.0,624000.0,346000.0
1730742000,1108000.0,491000.0,0.0,177388.0,177771.0,613000.0,333000.0
1730742300,1120000.0,491000.0,0.0,189052.0,189434.0,624000.0,349000.0
1730742600,1108000.0,488000.0,0.0,176696.0,177080.0,615000.0,339000.0
1730742900,1112000.0,486000.0,0.0,181933.0,182314.0,621000.0,346000.0
1730743200,1114000.0,492000.0,0.0,185689.0,186072.0,618000.0,344000.0
1730743500,1104000.0,492000.0,0.0,171848.0,172229.0,607000.0,331000.0
1730743800,1097000.0,485000.0,0.0,162477.0,162862.0,607000.0,331000.0
1730744100,1095000.0,487000.0,0.0,161343.0,161724.0,603000.0,328000.0
1730744400,1088000.0,483000.0,0.0,153183.0,153566.0,601000.0,324000.0
1730744700,1104000.0,486000.0,0.0,170273.0,170653.0,613000.0,338000.0
1730745000,1104000.0,484000.0,0.0,171016.0,171401.0,614000.0,340000.0
1730745300,1114000.0,481000.0,0.0,182950.0,183331.0,629000.0,354000.0
1730745600,1116000.0,480000.0,0.0,183015.0,183400.0,631000.0,355000.0
1730745900,1117000.0,484000.0,0.0,184406.0,184786.0,629000.0,353000.0
1730746200,1114000.0,481000.0,0.0,181546.0,181926.0,629000.0,355000.0
1730746500,1113000.0,484000.0,0.0,182197.0,182580.0,624000.0,350000.0
1730746800,1107000.0,478000.0,0.0,172823.0,173204.0,623000.0,348000.0
1730747100,1121000.0,483000.0,0.0,187791.0,188173.0,634000.0,358000.0
1730747400,1131000.0,479000.0,0.0,196435.0,196816.0,648000.0,370000.0
1730747700,1137000.0,481000.0,0.0,201732.0,202096.0,651000.0,374000.0
1730748000,1142000.0,494000.0,0.0,205477.0,205722.0,654000.0,367000.0
1730748300,1139000.0,497000.0,0.0,204850.0,205098.0,648000.0,360000.0
1730748600,1138000.0,490000.0,0.0,204408.0,204652.0,654000.0,366000.0
1730748900,1145000.0,494000.0,0.0,209298.0,209545.0,657000.0,370000.0
1730749200,1136000.0,495000.0,0.0,201986.0,202230.0,647000.0,359000.0
1730749500,1132000.0,496000.0,0.0,196425.0,196670.0,642000.0,355000.0
1730749800,1130000.0,495000.0,0.0,192775.0,193023.0,642000.0,351000.0
1730750100,1124000.0,497000.0,0.0,190291.0,190536.0,634000.0,345000.0
1730750400,1123000.0,497000.0,0.0,185847.0,186091.0,632000.0,342000.0
1730750700,1156000.0,497000.0,0.0,221994.0,222239.0,666000.0,373000.0
1730751000,1151000.0,508000.0,0.0,216389.0,216634.0,649000.0,362000.0
1730751300,1144000.0,507000.0,0.0,209412.0,209655.0,643000.0,355000.0
1730751600,1144000.0,513000.0,0.0,209915.0,210162.0,638000.0,350000.0
1730751900,1148000.0,511000.0,0.0,215537.0,215783.0,643000.0,356000.0
1730752200,1157000.0,510000.0,0.0,220717.0,220963.0,643000.0,367000.0
1730752500,1147000.0,502000.0,0.0,212740.0,212986.0,640000.0,359000.0
1730752800,1142000.0,511000.0,0.0,207967.0,208211.0,626000.0,347000.0
1730753100,1150000.0,512000.0,0.0,216186.0,216431.0,634000.0,358000.0
1730753400,1149000.0,510000.0,0.0,214842.0,215093.0,634000.0,358000.0
1730753700,1143000.0,512000.0,0.0,211009.0,211252.0,626000.0,348000.0
1730754000,1137000.0,511000.0,0.0,204104.0,204348.0,621000.0,345000.0
1730754300,1121000.0,515000.0,0.0,185635.0,185878.0,601000.0,377000.0
1730754600,1119000.0,520000.0,0.0,185978.0,186224.0,594000.0,377000.0
1730754900,1125000.0,523000.0,0.0,192912.0,193156.0,598000.0,375000.0
1730755200,1123000.0,526000.0,0.0,187430.0,187673.0,592000.0,371000.0
1730755500,1124000.0,529000.0,0.0,188319.0,188568.0,590000.0,366000.0
1730755800,1119000.0,529000.0,0.0,183425.0,183669.0,586000.0,366000.0
1730756100,1120000.0,535000.0,0.0,183999.0,184248.0,580000.0,362000.0
1730756400,1118000.0,532000.0,0.0,185610.0,185855.0,581000.0,409000.0
1730756700,1122000.0,544000.0,0.0,188356.0,188605.0,573000.0,406000.0
1730757000,1123000.0,546000.0,0.0,190939.0,191183.0,572000.0,405000.0
1730757300,1127000.0,542000.0,0.0,192764.0,193008.0,580000.0,412000.0
1730757600,1135000.0,561000.0,0.0,201404.0,201651.0,580000.0,402000.0
1730757900,1126000.0,567000.0,0.0,192056.0,192303.0,566000.0,383000.0
1730758200,1116000.0,571000.0,0.0,181202.0,181461.0,551000.0,372000.0
1730758500,1116000.0,577000.0,0.0,180784.0,181100.0,545000.0,367000.0
1730758800,1119000.0,579000.0,0.0,185330.0,186079.0,546000.0,364000.0
1730759100,1133000.0,579000.0,1110.77,198057.0,199410.0,560000.0,379000.0
1730759400,1136000.0,591000.0,2174.59,199630.0,202051.0,551000.0,370000.0
1730759700,1136000.0,585000.0,3458.39,196494.0,200199.0,558000.0,382000.0
1730760000,1140000.0,584000.0,5187.33,199479.0,204909.0,563000.0,380000.0
1730760300,1190000.0,584000.0,7288.01,197508.0,205039.0,612000.0,431000.0
1730760600,1180000.0,575000.0,10939.5,184448.0,195633.0,611000.0,433000.0
1730760900,1186000.0,572000.0,17114.8,185856.0,203217.0,621000.0,438000.0
1730761200,1188000.0,576000.0,23227.0,181219.0,204691.0,618000.0,438000.0
1730761500,1196000.0,586000.0,31198.3,179364.0,210805.0,616000.0,440000.0
1730761800,1210000.0,593000.0,39873.2,188501.0,228619.0,624000.0,444000.0
1730762100,1216000.0,600000.0,46453.2,185563.0,232261.0,623000.0,442000.0
1730762400,1220000.0,612000.0,52726.6,184547.0,237520.0,614000.0,435000.0
1730762700,1240000.0,617000.0,56080.7,200249.0,256572.0,630000.0,452000.0
1730763000,1236000.0,627000.0,55101.8,199396.0,254743.0,615000.0,436000.0
1730763300,1243000.0,632000.0,56484.9,201240.0,257970.0,618000.0,433000.0
1730763600,1242000.0,622000.0,58497.0,199697.0,258436.0,615000.0,445000.0
1730763900,1222000.0,620000.0,52701.5,185567.0,238514.0,597000.0,426000.0
1730764200,1216000.0,626000.0,53315.2,178560.0,232120.0,585000.0,415000.0
1730764500,1213000.0,642000.0,56191.8,174765.0,231202.0,566000.0,398000.0
1730764800,1216000.0,645000.0,57189.9,173930.0,231362.0,567000.0,401000.0
1730765100,1216000.0,645000.0,53744.8,179244.0,233234.0,566000.0,400000.0
1730765400,1218000.0,646000.0,50149.7,185747.0,236143.0,568000.0,401000.0
1730765700,1228000.0,625000.0,49621.4,195908.0,245774.0,599000.0,430000.0
1730766000,1235000.0,620000.0,50188.1,204828.0,255262.0,610000.0,443000.0
1730766300,1247000.0,628000.0,52575.8,212127.0,264949.0,614000.0,447000.0
1730766600,1251000.0,622000.0,56625.0,210193.0,267064.0,624000.0,460000.0
1730766900,1243000.0,596000.0,59095.4,202598.0,261939.0,642000.0,474000.0
1730767200,1241000.0,588000.0,61794.8,197781.0,259821.0,648000.0,478000.0
1730767500,1260000.0,619000.0,71423.2,208901.0,280567.0,637000.0,461000.0
1730767800,1270000.0,633000.0,86687.6,200996.0,287930.0,632000.0,449000.0
1730768100,1271000.0,648000.0,90259.1,196302.0,286806.0,618000.0,433000.0
1730768400,1270000.0,632000.0,81909.7,205181.0,287336.0,634000.0,449000.0
1730768700,1279000.0,645000.0,81910.7,213602.0,295757.0,629000.0,446000.0
1730769000,1269000.0,647000.0,81597.9,205548.0,287392.0,618000.0,435000.0
1730769300,1265000.0,634000.0,82144.5,201729.0,284120.0,627000.0,444000.0
1730769600,1255000.0,596000.0,80752.3,191651.0,272648.0,654000.0,472000.0
1730769900,1248000.0,563000.0,81596.7,184582.0,266421.0,680000.0,496000.0
1730770200,1260000.0,548000.0,90149.7,187739.0,278133.0,708000.0,523000.0
1730770500,1228000.0,550000.0,107079.0,188237.0,295561.0,680000.0,497000.0
1730770800,1232000.0,530000.0,122230.0,177105.0,299581.0,708000.0,514000.0
1730771100,1254000.0,526000.0,138498.0,182971.0,321711.0,734000.0,542000.0
1730771400,1265000.0,562000.0,162257.0,170938.0,333440.0,724000.0,523000.0
1730771700,1280000.0,552000.0,177399.0,170496.0,348141.0,749000.0,545000.0
1730772000,1273000.0,566000.0,186337.0,152803.0,339385.0,738000.0,520000.0
1730772300,1267000.0,559000.0,196987.0,139147.0,336380.0,719000.0,523000.0
1730772600,1283000.0,570000.0,212154.0,139742.0,352141.0,724000.0,526000.0
1730772900,1287000.0,560000.0,214867.0,140791.0,355904.0,738000.0,542000.0
1730773500,1284000.0,573000.0,219490.0,134543.0,354274.0,737000.0,525000.0
1730773800,1291000.0,619000.0,224283.0,134960.0,359489.0,698000.0,484000.0
1730774100,1270000.0,617000.0,227663.0,113607.0,341515.0,681000.0,470000.0
1730774400,1265000.0,585000.0,223556.0,112545.0,336347.0,707000.0,494000.0
1730774700,1259000.0,574000.0,215692.0,111585.0,327522.0,711000.0,497000.0
1730775000,1253000.0,576000.0,217723.0,103935.0,321900.0,703000.0,493000.0
1730775300,1257000.0,593000.0,223944.0,100644.0,324831.0,690000.0,473000.0
1730775600,1255000.0,590000.0,227397.0,98875.7,326514.0,691000.0,482000.0
1730775900,1259000.0,577000.0,232839.0,94320.4,327403.0,709000.0,495000.0
1730776200,1253000.0,544000.0,218178.0,99499.2,317919.0,751000.0,519000.0
1730776500,1253000.0,546000.0,220707.0,100750.0,321700.0,750000.0,521000.0
1730776800,1276000.0,549000.0,237171.0,109001.0,346417.0,769000.0,540000.0
1730777100,1280000.0,563000.0,248493.0,100860.0,349596.0,758000.0,530000.0
1730777400,1293000.0,572000.0,254996.0,106995.0,362234.0,763000.0,529000.0
1730777700,1300000.0,588000.0,258419.0,110413.0,369074.0,754000.0,527000.0
1730778000,1300000.0,602000.0,258737.0,109963.0,368943.0,740000.0,513000.0
1730778300,1294000.0,600000.0,255044.0,108367.0,363653.0,736000.0,506000.0
1730778600,1280000.0,577000.0,246143.0,103507.0,349892.0,746000.0,515000.0
1730778900,1270000.0,546000.0,234125.0,104112.0,338480.0,766000.0,534000.0
1730779200,1263000.0,530000.0,234390.0,98437.5,333068.0,775000.0,543000.0
1730779500,1323000.0,584000.0,247362.0,144331.0,391939.0,812000.0,547000.0
1730779800,1355000.0,622000.0,256664.0,169250.0,426156.0,806000.0,549000.0
1730780100,1356000.0,640000.0,272298.0,154644.0,427173.0,790000.0,532000.0
1730780400,1372000.0,633000.0,270985.0,169112.0,440223.0,812000.0,552000.0
1730780700,1343000.0,623000.0,254905.0,155859.0,410889.0,792000.0,531000.0
1730781000,1339000.0,627000.0,253292.0,152479.0,405896.0,785000.0,528000.0
1730781300,1333000.0,634000.0,253478.0,149294.0,402899.0,771000.0,509000.0
1730781600,1335000.0,646000.0,246445.0,157884.0,404454.0,762000.0,504000.0
1730781900,1338000.0,664000.0,238338.0,167041.0,405503.0,746000.0,487000.0
1730782200,1363000.0,666000.0,232676.0,200228.0,433028.0,769000.0,508000.0
1730782500,1364000.0,683000.0,229162.0,201473.0,430759.0,753000.0,494000.0
1730782800,1334000.0,676000.0,224941.0,177670.0,402735.0,730000.0,475000.0
1730783100,1325000.0,640000.0,216553.0,176467.0,393147.0,737000.0,500000.0
1730783400,1335000.0,622000.0,211588.0,191141.0,402853.0,765000.0,521000.0
1730783700,1339000.0,618000.0,209328.0,199130.0,408582.0,774000.0,537000.0
1730784000,1343000.0,606000.0,207870.0,204761.0,412756.0,789000.0,549000.0
1730784300,1356000.0,608000.0,210456.0,212876.0,423456.0,800000.0,555000.0
1730784600,1363000.0,629000.0,222868.0,211565.0,434557.0,787000.0,551000.0
1730784900,1356000.0,637000.0,224375.0,200788.0,425288.0,771000.0,533000.0
1730785200,1369000.0,649000.0,227192.0,210522.0,437841.0,772000.0,534000.0
1730785500,1357000.0,653000.0,222028.0,204891.0,427043.0,756000.0,518000.0
1730785800,1359000.0,642000.0,219797.0,205041.0,424963.0,769000.0,527000.0
1730786100,1367000.0,649000.0,217199.0,218815.0,436139.0,769000.0,532000.0
1730786400,1346000.0,633000.0,212056.0,203042.0,415222.0,765000.0,525000.0
1730786700,1382000.0,637000.0,208976.0,241298.0,450402.0,797000.0,558000.0
1730787000,1368000.0,642000.0,206936.0,228973.0,436034.0,778000.0,542000.0
1730787300,1363000.0,643000.0,204311.0,226071.0,430506.0,772000.0,531000.0
1730787600,1347000.0,641000.0,200421.0,211121.0,411666.0,758000.0,516000.0
1730787900,1344000.0,648000.0,195302.0,216144.0,411570.0,748000.0,508000.0
1730788200,1341000.0,648000.0,191098.0,220740.0,411963.0,735000.0,506000.0
1730788500,1341000.0,653000.0,188679.0,220476.0,409280.0,730000.0,503000.0
1730788800,1336000.0,658000.0,180995.0,223252.0,404371.0,720000.0,492000.0
1730789100,1325000.0,655000.0,174447.0,218866.0,393437.0,703000.0,483000.0
1730789400,1335000.0,638000.0,167252.0,238842.0,406219.0,709000.0,514000.0
1730789700,1338000.0,653000.0,161499.0,244208.0,405830.0,696000.0,498000.0
1730790000,1311000.0,642000.0,153944.0,225974.0,380039.0,670000.0,484000.0
1730790300,1311000.0,649000.0,145357.0,234190.0,379671.0,663000.0,476000.0
1730790600,1310000.0,647000.0,136419.0,241351.0,377895.0,664000.0,477000.0
1730790900,1314000.0,657000.0,126554.0,255191.0,381869.0,657000.0,469000.0
1730791200,1305000.0,663000.0,117261.0,255470.0,372855.0,642000.0,455000.0
1730791500,1309000.0,664000.0,107931.0,268346.0,376401.0,645000.0,456000.0
1730791800,1306000.0,675000.0,99005.7,274180.0,373307.0,631000.0,443000.0
1730792100,1303000.0,683000.0,89133.4,281313.0,370571.0,619000.0,430000.0
1730792400,1280000.0,683000.0,80604.5,265892.0,346621.0,597000.0,411000.0
1730792700,1264000.0,688000.0,72254.1,260210.0,332588.0,576000.0,388000.0
1730793000,1249000.0,691000.0,62702.1,253074.0,315897.0,558000.0,370000.0
1730793300,1247000.0,694000.0,53574.8,261793.0,315492.0,554000.0,370000.0
1730793600,1245000.0,693000.0,45932.8,264295.0,310352.0,552000.0,371000.0
1730793900,1238000.0,691000.0,38980.5,265579.0,304684.0,547000.0,373000.0
1730794200,1234000.0,698000.0,31755.3,269108.0,300987.0,536000.0,362000.0
1730794500,1218000.0,695000.0,24511.6,260191.0,284849.0,523000.0,348000.0
1730794800,1206000.0,696000.0,17791.6,256296.0,274327.0,510000.0,338000.0
1730795100,1194000.0,701000.0,13525.4,247190.0,260958.0,493000.0,319000.0
1730795400,1193000.0,703000.0,10694.1,249170.0,260107.0,490000.0,315000.0
1730795700,1190000.0,710000.0,8093.21,251263.0,259599.0,481000.0,365000.0
1730796000,1197000.0,706000.0,6457.55,259401.0,266101.0,491000.0,369000.0
1730796300,1196000.0,721000.0,5374.28,257046.0,262663.0,475000.0,364000.0
1730796600,1198000.0,716000.0,4180.65,260899.0,265320.0,483000.0,366000.0
1730796900,1202000.0,713000.0,3702.13,269790.0,273734.0,489000.0,375000.0
1730797200,1209000.0,718000.0,3496.63,275071.0,278811.0,491000.0,377000.0
1730797500,1241000.0,719000.0,3381.19,308863.0,312483.0,522000.0,405000.0
1730797800,1238000.0,719000.0,2721.83,300955.0,303923.0,519000.0,403000.0
1730798100,1245000.0,722000.0,2759.12,306545.0,309547.0,523000.0,405000.0
1730798400,1229000.0,722000.0,3070.3,288798.0,292112.0,506000.0,389000.0
1730798700,1214000.0,722000.0,3386.61,276780.0,280411.0,491000.0,378000.0
1730799000,1220000.0,720000.0,3354.34,284803.0,288400.0,500000.0,385000.0
1730799300,1227000.0,721000.0,3478.66,290187.0,293911.0,506000.0,389000.0
1730799600,1231000.0,722000.0,3483.6,294101.0,297828.0,509000.0,394000.0
1730800800,1222000.0,727000.0,5046.15,286214.0,291502.0,495000.0,385000.0
1730801100,1232000.0,714000.0,5037.64,290394.0,295678.0,518000.0,398000.0
1730801400,1232000.0,721000.0,5022.81,292410.0,297675.0,511000.0,396000.0
1730802600,1257000.0,716000.0,6889.26,315857.0,322989.0,541000.0,424000.0
1730802900,1245000.0,711000.0,6853.73,303874.0,310971.0,534000.0,361000.0
1730803200,1254000.0,711000.0,6864.85,312657.0,319767.0,543000.0,371000.0
1730803500,1260000.0,716000.0,6869.05,319215.0,326326.0,545000.0,376000.0
1730803800,1242000.0,704000.0,6873.41,300508.0,307627.0,538000.0,366000.0
1730804100,1245000.0,703000.0,6901.62,303255.0,310399.0,542000.0,371000.0
1730804400,1241000.0,705000.0,6798.28,299827.0,306868.0,536000.0,361000.0
1730804700,1246000.0,698000.0,6677.05,304992.0,311915.0,548000.0,371000.0
1730805000,1242000.0,702000.0,6572.98,301344.0,308160.0,540000.0,367000.0
1730805300,1229000.0,695000.0,6572.98,287693.0,294509.0,535000.0,358000.0
1730806500,1236000.0,679000.0,5514.65,296531.0,302289.0,556000.0,382000.0
1730806800,1230000.0,675000.0,5489.96,292884.0,298620.0,555000.0,378000.0
1730807100,1236000.0,674000.0,5472.36,295945.0,301659.0,562000.0,386000.0
1730807400,1242000.0,678000.0,5041.78,304258.0,309546.0,564000.0,393000.0
1730807700,1238000.0,675000.0,4962.03,299286.0,304491.0,563000.0,386000.0
1730808000,1232000.0,672000.0,4731.27,292517.0,297494.0,561000.0,389000.0
1730808300,1227000.0,672000.0,4719.48,287934.0,292895.0,555000.0,384000.0
1730808600,1245000.0,669000.0,4356.35,305049.0,309651.0,576000.0,402000.0
1730808900,1235000.0,669000.0,4312.9,294008.0,298563.0,566000.0,397000.0
1730809200,1238000.0,665000.0,3427.94,300520.0,304194.0,573000.0,397000.0
1730809500,1237000.0,661000.0,3337.63,299591.0,303174.0,576000.0,397000.0
1730809800,1247000.0,660000.0,3290.12,307735.0,311268.0,587000.0,403000.0
1730810100,1247000.0,658000.0,2671.78,309832.0,312747.0,589000.0,401000.0
1730810400,1247000.0,660000.0,2242.86,310195.0,312683.0,587000.0,399000.0
1730810700,1245000.0,653000.0,2166.15,307344.0,309753.0,593000.0,407000.0
1730811000,1243000.0,652000.0,1851.73,308123.0,310220.0,592000.0,409000.0
1730811300,1238000.0,644000.0,1694.94,301950.0,303887.0,594000.0,407000.0
1730811600,1243000.0,646000.0,1668.77,304054.0,305965.0,596000.0,409000.0
1730811900,1243000.0,651000.0,1698.58,306026.0,307970.0,592000.0,405000.0
1730812200,1246000.0,649000.0,1527.53,310472.0,312242.0,598000.0,410000.0
1730812500,1241000.0,645000.0,1459.34,302402.0,304108.0,596000.0,409000.0
1730812800,1245000.0,641000.0,1032.62,312003.0,313279.0,604000.0,418000.0
1730813100,1239000.0,638000.0,0.0,303150.0,303946.0,601000.0,412000.0
1730813400,1241000.0,638000.0,0.0,306076.0,306867.0,604000.0,415000.0
1730813700,1241000.0,639000.0,0.0,304280.0,305052.0,601000.0,416000.0
1730814000,1235000.0,631000.0,0.0,300667.0,301438.0,604000.0,417000.0
1730814300,1229000.0,630000.0,0.0,296612.0,297385.0,599000.0,414000.0
1730814600,1235000.0,628000.0,0.0,300513.0,301129.0,607000.0,420000.0
1730814900,1242000.0,627000.0,0.0,305050.0,305665.0,615000.0,429000.0
1730815200,1223000.0,623000.0,0.0,285738.0,286356.0,600000.0,410000.0
1730815500,1225000.0,630000.0,0.0,289471.0,290086.0,595000.0,410000.0
1730815800,1211000.0,626000.0,0.0,276549.0,277022.0,584000.0,398000.0
1730816100,1202000.0,621000.0,0.0,267274.0,267667.0,581000.0,394000.0
1730816400,1201000.0,616000.0,0.0,265371.0,265764.0,585000.0,397000.0
1730816700,1212000.0,612000.0,0.0,277614.0,277948.0,600000.0,409000.0
1730817000,1203000.0,608000.0,0.0,269910.0,270235.0,594000.0,406000.0
1730817300,1208000.0,606000.0,0.0,274483.0,274807.0,602000.0,416000.0
1730817600,1210000.0,602000.0,0.0,272502.0,272824.0,608000.0,418000.0
1730817900,1220000.0,601000.0,0.0,285787.0,286111.0,619000.0,430000.0
1730818200,1220000.0,593000.0,0.0,284487.0,284810.0,627000.0,439000.0
1730818800,1226000.0,588000.0,0.0,292815.0,293138.0,637000.0,447000.0
1730819100,1205000.0,579000.0,0.0,271082.0,271409.0,626000.0,437000.0
1730819400,1219000.0,578000.0,0.0,285074.0,285397.0,641000.0,454000.0
1730819700,1216000.0,575000.0,0.0,281476.0,281784.0,640000.0,453000.0
1730820000,1211000.0,562000.0,0.0,276611.0,276921.0,650000.0,462000.0
1730820300,1223000.0,561000.0,0.0,288414.0,288723.0,661000.0,474000.0
1730820600,1215000.0,555000.0,0.0,280596.0,280903.0,660000.0,472000.0
1730820900,1210000.0,554000.0,0.0,275940.0,276247.0,656000.0,470000.0
1730821200,1213000.0,549000.0,0.0,278982.0,279296.0,664000.0,477000.0
1730821500,1208000.0,551000.0,0.0,273516.0,273823.0,657000.0,469000.0
1730821800,1205000.0,543000.0,0.0,270256.0,270565.0,662000.0,470000.0
1730822100,1195000.0,543000.0,0.0,260946.0,261257.0,652000.0,468000.0
1730822400,1175000.0,542000.0,0.0,240485.0,240792.0,633000.0,445000.0
1730822700,1164000.0,541000.0,0.0,229860.0,230169.0,624000.0,436000.0
